====================================================================================================
HADWIGER-NELSON UNIT SPHERE MAPPING OF PI DIGITS
====================================================================================================

UNIFIED MAPPING FORMULA:
  θ(i) = 2π × i / φ    where φ = (1+√5)/2 (golden ratio)
  φ(d) = π × d / 9     where d ∈ {0,1,2,...,9}
  Cartesian: (x,y,z) = (sin(φ)cos(θ), sin(φ)sin(θ), cos(φ))
  Color class: c(d) = d mod 7 (Hadwiger-Nelson chromatic constraint)

====================================================================================================

Index,Digit,X_Coord,Y_Coord,Z_Coord,Theta,Phi,ColorClass
6774,4,-0.91045867,-0.37538157,0.17364818,26304.94635265,1.39626340,4
6775,3,0.36738717,0.78423636,0.50000000,26308.82957473,1.04719755,3
6776,9,0.00000000,-0.00000000,-1.00000000,26312.71279681,3.14159265,2
6777,5,-0.85186153,0.49414395,-0.17364818,26316.59601888,1.74532925,5
6778,5,0.96192562,0.21105783,-0.17364818,26320.47924096,1.74532925,5
6779,4,-0.56672650,-0.80539890,0.17364818,26324.36246304,1.39626340,4
6780,4,-0.12615265,0.97669433,0.17364818,26328.24568512,1.39626340,4
6781,9,0.00000000,-0.00000000,-1.00000000,26332.12890719,3.14159265,2
6782,5,-0.98398360,-0.04028141,-0.17364818,26336.01212927,1.74532925,5
6783,9,0.00000000,0.00000000,-1.00000000,26339.89535135,3.14159265,2
6784,7,-0.02995799,-0.64208911,-0.76604444,26343.77857343,2.44346095,0
6785,7,-0.41163487,0.49369286,-0.76604444,26347.66179550,2.44346095,0
6786,8,0.33894673,-0.04574815,-0.93969262,26351.54501758,2.79252680,1
6787,3,-0.71108956,-0.49431937,0.50000000,26355.42823966,1.04719755,3
6788,7,0.14134037,0.62705567,-0.76604444,26359.31146174,2.44346095,0
6789,7,0.31935003,-0.55784538,-0.76604444,26363.19468381,2.44346095,0
6790,9,-0.00000000,0.00000000,-1.00000000,26367.07790589,3.14159265,2
6791,0,0.00000000,0.00000000,1.00000000,26370.96112797,0.00000000,0
6792,2,-0.24840155,-0.59285123,0.76604444,26374.84435005,0.69813170,2
6793,3,-0.29276976,0.81503734,0.50000000,26378.72757212,1.04719755,3
6794,7,0.56886454,-0.29928088,-0.76604444,26382.61079420,2.44346095,0
6795,4,-0.95238374,-0.25062227,0.17364818,26386.49401628,1.39626340,4
6796,2,0.34786834,0.54052153,0.76604444,26390.37723836,0.69813170,2
6797,1,0.05779005,-0.33710249,0.93969262,26394.26046043,0.34906585,1
6798,6,-0.68447944,0.53055433,-0.50000000,26398.14368251,2.09439510,6
6799,1,0.34086408,0.02809734,0.93969262,26402.02690459,0.34906585,1
6800,7,-0.43669974,-0.47166646,-0.76604444,26405.91012667,2.44346095,0
6801,2,0.00340268,0.64277860,0.76604444,26409.79334874,0.69813170,2
6802,7,0.43168168,-0.47626342,-0.76604444,26413.67657082,2.44346095,0
6803,1,-0.34054750,0.03170454,0.93969262,26417.55979290,0.34906585,1
6804,1,0.27252524,0.20665859,0.93969262,26421.44301498,0.34906585,1
6805,1,-0.06135575,-0.33647177,0.93969262,26425.32623705,0.34906585,1
6806,7,-0.34212628,0.54417417,-0.76604444,26429.20945913,2.44346095,0
6807,2,0.61985764,-0.17015411,0.76604444,26433.09268121,0.69813170,2
6808,3,-0.77065511,-0.39508316,0.50000000,26436.97590329,1.04719755,3
6809,6,0.30138225,0.81189207,-0.50000000,26440.85912536,2.09439510,6
6810,4,0.37093564,-0.91227905,0.17364818,26444.74234744,1.39626340,4
6811,3,-0.78243481,0.37120852,0.50000000,26448.62556952,1.04719755,3
6812,4,0.94121529,0.28975868,0.17364818,26452.50879160,1.39626340,4
6813,3,-0.43819211,-0.74698572,0.50000000,26456.39201367,1.04719755,3
6814,5,-0.20636278,0.96294378,-0.17364818,26460.27523575,1.74532925,5
6815,4,0.80262466,-0.57064872,0.17364818,26464.15845783,1.39626340,4
6816,3,-0.85942154,-0.10674555,0.50000000,26468.04167991,1.04719755,3
6817,9,0.00000000,0.00000000,-1.00000000,26471.92490198,3.14159265,2
6818,4,0.03548079,-0.98416839,0.17364818,26475.80812406,1.39626340,4
6819,7,-0.45099121,0.45802056,-0.76604444,26479.69134614,2.44346095,0
6820,8,0.34156665,-0.01760678,-0.93969262,26483.57456822,2.79252680,1
6821,2,-0.49569506,-0.40922161,0.76604444,26487.45779029,0.69813170,2
6822,2,0.08908488,0.63658448,0.76604444,26491.34101237,0.69813170,2
6823,1,0.19384967,-0.28178020,0.93969262,26495.22423445,0.34906585,1
6824,8,-0.33327851,0.07683238,-0.93969262,26499.10745653,2.79252680,1
6825,1,0.29764873,0.16847259,0.93969262,26502.99067860,0.34906585,1
6826,8,-0.10567531,-0.32528527,-0.93969262,26506.87390068,2.79252680,1
6827,5,-0.40831226,0.89617376,-0.17364818,26510.75712276,1.74532925,5
6828,2,0.59163240,-0.25129069,0.76604444,26514.64034483,0.69813170,2
6829,8,-0.32244360,-0.11405220,-0.93969262,26518.52356691,2.79252680,1
6830,6,0.40695409,0.76445298,-0.50000000,26522.40678899,2.09439510,6
6831,2,0.16054767,-0.62241494,0.76604444,26526.29001107,0.69813170,2
6832,4,-0.82551723,0.53699871,0.17364818,26530.17323314,1.39626340,4
6833,0,0.00000000,0.00000000,1.00000000,26534.05645522,0.00000000,0
6834,8,-0.21084848,-0.26929667,-0.93969262,26537.93967730,2.79252680,1
6835,5,-0.07611419,0.98186198,-0.17364818,26541.82289938,1.74532925,5
6836,1,0.24983196,-0.23358461,0.93969262,26545.70612145,0.34906585,1
6837,4,-0.98475681,0.01001725,0.17364818,26549.58934353,1.39626340,4
6838,0,0.00000000,0.00000000,1.00000000,26553.47256561,0.00000000,0
6839,0,-0.00000000,-0.00000000,1.00000000,26557.35578769,0.00000000,0
6840,6,-0.51990541,0.69260261,-0.50000000,26561.23900976,2.09439510,6
6841,6,0.85120840,-0.15951255,-0.50000000,26565.12223184,2.09439510,6
6842,6,-0.73540377,-0.45736342,-0.50000000,26569.00545392,2.09439510,6
6843,0,0.00000000,0.00000000,1.00000000,26572.88867600,0.00000000,0
6844,4,0.44499154,-0.87853790,0.17364818,26576.77189807,1.39626340,4
6845,4,-0.92156674,0.34721904,0.17364818,26580.65512015,1.39626340,4
6846,3,0.80382646,0.32227787,0.50000000,26584.53834223,1.04719755,3
6847,3,-0.37502104,-0.78061464,0.50000000,26588.42156431,1.04719755,3
6848,2,-0.18612740,0.61524995,0.76604444,26592.30478638,0.69813170,2
6849,5,0.84699990,-0.50243156,-0.17364818,26596.18800846,1.74532925,5
6850,8,-0.33477251,-0.07003676,-0.93969262,26600.07123054,2.79252680,1
6851,8,0.19954167,0.27777851,-0.93969262,26603.95445262,2.79252680,1
6852,8,0.04050086,-0.33961369,-0.93969262,26607.83767469,2.79252680,1
6853,5,-0.74653772,0.64228323,-0.17364818,26611.72089677,1.74532925,5
6854,6,0.86560507,0.02697894,-0.50000000,26615.60411885,2.09439510,6
6855,9,-0.00000000,-0.00000000,-1.00000000,26619.48734093,3.14159265,2
6856,8,0.01927283,0.34147670,-0.93969262,26623.37056300,2.79252680,1
6857,6,0.54807827,-0.67052980,-0.50000000,26627.25378508,2.09439510,6
6858,7,-0.63614232,0.09218926,-0.76604444,26631.13700716,2.44346095,0
6859,0,0.00000000,0.00000000,1.00000000,26635.02022924,0.00000000,0
6860,5,-0.22590877,-0.95854658,-0.17364818,26638.90345131,1.74532925,5
6861,4,-0.48091082,0.85940159,0.17364818,26642.78667339,1.39626340,4
6862,3,0.82233609,-0.27159409,0.50000000,26646.66989547,1.04719755,3
6863,1,-0.31192594,-0.14028537,0.93969262,26650.55311755,0.34906585,1
6864,5,0.38941692,0.90454451,-0.17364818,26654.43633962,1.74532925,5
6865,4,0.32386712,-0.93003032,0.17364818,26658.31956170,1.39626340,4
6866,7,-0.56591755,0.30481673,-0.76604444,26662.20278378,2.44346095,0
6867,0,0.00000000,0.00000000,1.00000000,26666.08600586,0.00000000,0
6868,6,-0.47576449,-0.72363537,-0.50000000,26669.96922793,2.09439510,6
6869,9,-0.00000000,0.00000000,-1.00000000,26673.85245001,3.14159265,2
6870,6,0.67927054,-0.53720716,-0.50000000,26677.73567209,2.09439510,6
6871,5,-0.98222160,-0.07132348,-0.17364818,26681.61889417,1.74532925,5
6872,7,0.44128074,0.46738338,-0.76604444,26685.50211624,2.44346095,0
6873,4,-0.01482105,-0.98469622,0.17364818,26689.38533832,1.39626340,4
6874,7,-0.42701450,0.48045242,-0.76604444,26693.26856040,2.44346095,0
6875,4,0.97963012,-0.10085208,0.17364818,26697.15178248,1.39626340,4
6876,5,-0.79047336,-0.58736545,-0.17364818,26701.03500455,1.74532925,5
6877,8,0.06463560,0.33585714,-0.93969262,26704.91822663,2.79252680,1
6878,5,0.51600875,-0.83879752,-0.17364818,26708.80144871,1.74532925,5
6879,5,-0.94708838,0.26994428,-0.17364818,26712.68467078,1.74532925,5
6880,0,0.00000000,0.00000000,1.00000000,26716.56789286,0.00000000,0
6881,3,-0.30928908,-0.80891301,0.50000000,26720.45111494,1.04719755,3
6882,3,-0.31835275,0.80538905,0.50000000,26724.33433702,1.04719755,3
6883,2,0.57802865,-0.28117395,0.76604444,26728.21755909,0.69813170,2
6884,3,-0.83013747,-0.24672207,0.50000000,26732.10078117,1.04719755,3
6885,2,0.33063192,0.55123357,0.76604444,26735.98400325,0.69813170,2
6886,3,0.17320201,-0.84852876,0.50000000,26739.86722533,1.04719755,3
6887,3,-0.70088671,0.50868243,0.50000000,26743.75044740,1.04719755,3
6888,4,0.97843590,0.11184584,0.17364818,26747.63366948,1.39626340,4
6889,2,-0.42159264,-0.48521702,0.76604444,26751.51689156,0.69813170,2
6890,1,-0.00898703,0.34190205,0.93969262,26755.40011364,0.34906585,1
6891,0,0.00000000,-0.00000000,1.00000000,26759.28333571,0.00000000,0
6892,7,-0.64158194,0.03935135,-0.76604444,26763.16655779,2.44346095,0
6893,3,0.67319550,0.54480072,0.50000000,26767.04977987,1.04719755,3
6894,0,-0.00000000,-0.00000000,1.00000000,26770.93300195,0.00000000,0
6895,1,-0.19109127,0.28365807,0.93969262,26774.81622402,0.34906585,1
6896,5,0.95743313,-0.23058213,-0.17364818,26778.69944610,1.74532925,5
6897,4,-0.86173738,-0.47671269,0.17364818,26782.58266818,1.39626340,4
6898,5,0.31340353,0.93360834,-0.17364818,26786.46589026,1.74532925,5
6899,9,0.00000000,-0.00000000,-1.00000000,26790.34911233,3.14159265,2
6900,4,-0.90263406,0.39382491,0.17364818,26794.23233441,1.39626340,4
6901,0,0.00000000,0.00000000,1.00000000,26798.11555649,0.00000000,0
6902,5,-0.47123040,-0.86474749,-0.17364818,26801.99877857,1.74532925,5
6903,1,-0.08219043,0.33199776,0.93969262,26805.88200064,0.34906585,1
6904,6,0.72130585,-0.47928893,-0.50000000,26809.76522272,2.09439510,6
6905,5,-0.97297915,-0.15217717,-0.17364818,26813.64844480,1.74532925,5
6906,5,0.61465034,0.76944868,-0.17364818,26817.53166688,1.74532925,5
6907,3,0.05850646,-0.86404687,0.50000000,26821.41488895,1.04719755,3
6908,7,-0.46522512,0.44355551,-0.76604444,26825.29811103,2.44346095,0
6909,9,0.00000000,-0.00000000,-1.00000000,26829.18133311,3.14159265,2
6910,0,-0.00000000,-0.00000000,1.00000000,26833.06455519,0.00000000,0
6911,6,0.09288927,0.86102937,-0.50000000,26836.94777726,2.09439510,6
6912,8,0.20264823,-0.27552037,-0.93969262,26840.83099934,2.79252680,1
6913,6,-0.84961162,0.16780972,-0.50000000,26844.71422142,2.09439510,6
6914,6,0.73983100,0.45016673,-0.50000000,26848.59744350,2.09439510,6
6915,2,-0.17920712,-0.61730116,0.76604444,26852.48066557,0.69813170,2
6916,7,-0.28483919,0.57623133,-0.76604444,26856.36388765,2.44346095,0
6917,3,0.80739459,-0.31323150,0.50000000,26860.24710973,1.04719755,3
6918,3,-0.80693248,-0.31442005,0.50000000,26864.13033181,1.04719755,3
6919,3,0.38261921,0.77691862,0.50000000,26868.01355388,1.04719755,3
6920,7,0.18011589,-0.61703661,-0.76604444,26871.89677596,2.44346095,0
6921,9,-0.00000000,0.00000000,-1.00000000,26875.77999804,3.14159265,2
6922,9,0.00000000,0.00000000,-1.00000000,26879.66322012,3.14159265,2
6923,5,-0.58233351,-0.79418763,-0.17364818,26883.54644219,1.74532925,5
6924,8,-0.03718552,0.33999267,-0.93969262,26887.42966427,2.79252680,1
6925,5,0.74023579,-0.64953621,-0.17364818,26891.31288635,1.74532925,5
6926,1,-0.34194182,-0.00731903,0.93969262,26895.19610843,0.34906585,1
6927,1,0.24719333,0.23637521,0.93969262,26899.07933050,0.34906585,1
6928,5,-0.06508420,-0.98265475,-0.17364818,26902.96255258,1.74532925,5
6929,6,-0.54151020,0.67584518,-0.50000000,26906.84577466,2.09439510,6
6930,2,0.63521260,-0.09839136,0.76604444,26910.72899673,0.69813170,2
6931,5,-0.81943531,-0.54623446,-0.17364818,26914.61221881,1.74532925,5
6932,7,0.15354854,0.62417847,-0.76604444,26918.49544089,2.44346095,0
6933,8,0.16409865,-0.30008234,-0.93969262,26922.37866297,2.79252680,1
6934,4,-0.93206836,0.31795420,0.17364818,26926.26188504,1.39626340,4
6935,3,0.79325225,0.34749225,0.50000000,26930.14510712,1.04719755,3
6936,2,-0.25992194,-0.58789157,0.76604444,26934.02832920,0.69813170,2
6937,2,-0.20545670,0.60906769,0.76604444,26937.91155128,0.69813170,2
6938,9,0.00000000,-0.00000000,-1.00000000,26941.79477335,3.14159265,2
6939,8,-0.33239476,-0.08056987,-0.93969262,26945.67799543,2.79252680,1
6940,8,0.19067338,0.28393915,-0.93969262,26949.56121751,2.79252680,1
6941,2,0.09622738,-0.63554402,0.76604444,26953.44443959,0.69813170,2
6942,7,-0.50025889,0.40362972,-0.76604444,26957.32766166,2.44346095,0
6943,3,0.86432200,0.05429070,0.50000000,26961.21088374,1.04719755,3
6944,7,-0.44581973,-0.46305580,-0.76604444,26965.09410582,2.44346095,0
6945,2,0.01594390,0.64258984,0.76604444,26968.97732790,0.69813170,2
6946,3,0.56897223,-0.65289402,0.50000000,26972.86054997,1.04719755,3
6947,1,-0.33986405,0.03834325,0.93969262,26976.74377205,0.34906585,1
6948,9,0.00000000,0.00000000,-1.00000000,26980.62699413,3.14159265,2
6949,8,-0.06790929,-0.33521054,-0.93969262,26984.51021621,2.79252680,1
6950,9,-0.00000000,0.00000000,-1.00000000,26988.39343828,3.14159265,2
6951,8,0.32799001,-0.09695530,-0.93969262,26992.27666036,2.79252680,1
6952,7,-0.57761400,-0.28202479,-0.76604444,26996.15988244,2.44346095,0
6953,5,0.36066840,0.91638672,-0.17364818,27000.04310452,1.74532925,5
6954,7,0.23044660,-0.60005856,-0.76604444,27003.92632659,2.44346095,0
6955,1,-0.30608833,0.15260313,0.93969262,27007.80954867,0.34906585,1
6956,4,0.94668986,0.27133857,0.17364818,27011.69277075,1.39626340,4
6957,1,-0.17877881,-0.29157489,0.93969262,27015.57599283,0.34906585,1
6958,5,-0.18753458,0.96678699,-0.17364818,27019.45921490,1.74532925,5
6959,9,0.00000000,-0.00000000,-1.00000000,27023.34243698,3.14159265,2
6960,5,-0.97948055,-0.10229447,-0.17364818,27027.22565906,1.74532925,5
6961,7,0.42630657,0.48108068,-0.76604444,27031.10888114,2.44346095,0
6962,8,0.00565085,-0.34197346,-0.93969262,27034.99210321,2.79252680,1
6963,1,-0.23516652,0.24834349,0.93969262,27038.87532529,0.34906585,1
6964,1,0.34115809,-0.02426806,0.93969262,27042.75854737,0.34906585,1
6965,1,-0.26795219,-0.21255446,0.93969262,27046.64176945,0.34906585,1
6966,9,0.00000000,0.00000000,-1.00000000,27050.52499152,3.14159265,2
6967,6,0.47682953,-0.72293402,-0.50000000,27054.40821360,2.09439510,6
6968,3,-0.83993417,0.21097533,0.50000000,27058.29143568,1.04719755,3
6969,5,0.86634739,0.46828252,-0.17364818,27062.17465776,1.74532925,5
6970,8,-0.11200214,-0.32316141,-0.93969262,27066.05787983,2.79252680,1
6971,3,-0.34361841,0.79493798,0.50000000,27069.94110191,1.04719755,3
6972,3,0.79034641,-0.35405163,0.50000000,27073.82432399,1.04719755,3
6973,0,-0.00000000,-0.00000000,1.00000000,27077.70754607,0.00000000,0
6974,0,0.00000000,0.00000000,1.00000000,27081.59076814,0.00000000,0
6975,5,0.22731998,-0.95821289,-0.17364818,27085.47399022,1.74532925,5
6976,9,-0.00000000,0.00000000,-1.00000000,27089.35721230,3.14159265,2
6977,4,0.97441754,0.14267712,0.17364818,27093.24043438,1.39626340,4
6978,0,-0.00000000,-0.00000000,1.00000000,27097.12365645,0.00000000,0
6979,8,-0.01977563,0.34144795,-0.93969262,27101.00687853,2.79252680,1
6980,7,0.46087546,-0.44807334,-0.76604444,27104.89010061,2.44346095,0
6981,3,-0.86564386,0.02570431,0.50000000,27108.77332268,1.04719755,3
6982,0,0.00000000,0.00000000,1.00000000,27112.65654476,0.00000000,0
6983,6,-0.10128543,-0.86008212,-0.50000000,27116.53976684,2.09439510,6
6984,8,-0.19995049,0.27748438,-0.93969262,27120.42298892,2.79252680,1
6985,1,0.33487527,-0.06954373,0.93969262,27124.30621099,0.34906585,1
6986,2,-0.55235644,-0.32875261,0.76604444,27128.18943307,0.69813170,2
6987,1,0.09855417,0.32751314,0.93969262,27132.07265515,0.34906585,1
6988,6,0.37617008,-0.78006158,-0.50000000,27135.95587723,2.09439510,6
6989,0,-0.00000000,0.00000000,1.00000000,27139.83909930,0.00000000,0
6990,2,0.60117560,0.22751661,0.76604444,27143.72232138,0.69813170,2
6991,8,-0.15409449,-0.30534024,-0.93969262,27147.60554346,2.79252680,1
6992,7,-0.17408724,0.61876453,-0.76604444,27151.48876554,2.44346095,0
6993,6,0.73607643,-0.45628005,-0.50000000,27155.37198761,2.09439510,6
6994,4,-0.96769034,-0.18281610,0.17364818,27159.25520969,1.39626340,4
6995,9,0.00000000,0.00000000,-1.00000000,27163.13843177,3.14159265,2
6996,6,0.08575332,-0.86176932,-0.50000000,27167.02165385,2.09439510,6
6997,2,-0.47899531,0.42864834,0.76604444,27170.90487592,0.69813170,2
6998,8,0.34199696,0.00398255,-0.93969262,27174.78809800,2.79252680,1
6999,6,-0.63172513,-0.59238784,-0.50000000,27178.67132008,2.09439510,6
7000,7,0.04873628,0.64093735,-0.76604444,27182.55454216,2.44346095,0
7001,4,0.60825513,-0.77451405,0.17364818,27186.43776423,1.39626340,4
7002,4,-0.97168512,0.16023212,0.17364818,27190.32098631,1.39626340,4
7003,6,0.72525153,0.47329718,-0.50000000,27194.20420839,2.09439510,6
7004,0,-0.00000000,-0.00000000,1.00000000,27198.08743047,0.00000000,0
7005,4,-0.46405066,0.86862149,0.17364818,27201.97065254,1.39626340,4
7006,7,0.60631071,-0.21345546,-0.76604444,27205.85387462,2.44346095,0
7007,7,-0.59126174,-0.25216159,-0.76604444,27209.73709670,2.44346095,0
7008,4,0.40699221,0.89677402,0.17364818,27213.62031878,1.39626340,4
7009,6,0.26879180,-0.82325632,-0.50000000,27217.50354085,2.09439510,6
7010,4,-0.85775872,0.48383497,0.17364818,27221.38676293,1.39626340,4
7011,9,0.00000000,0.00000000,-1.00000000,27225.26998501,3.14159265,2
7012,1,-0.19343454,-0.28206534,0.93969262,27229.15320709,0.34906585,1
7013,5,-0.13792194,0.97510197,-0.17364818,27233.03642916,1.74532925,5
7014,9,0.00000000,-0.00000000,-1.00000000,27236.91965124,3.14159265,2
7015,9,-0.00000000,-0.00000000,-1.00000000,27240.80287332,3.14159265,2
7016,5,0.68992458,0.70274489,-0.17364818,27244.68609540,1.74532925,5
7017,0,-0.00000000,-0.00000000,1.00000000,27248.56931747,0.00000000,0
7018,5,-0.63973695,0.74872087,-0.17364818,27252.45253955,1.74532925,5
7019,4,0.97747580,-0.11994737,0.17364818,27256.33576163,1.39626340,4
7020,9,-0.00000000,-0.00000000,-1.00000000,27260.21898371,3.14159265,2
7021,7,0.13376810,0.62871457,-0.76604444,27264.10220578,2.44346095,0
7022,3,0.43929157,-0.74633968,0.50000000,27267.98542786,1.04719755,3
7023,7,-0.61461247,0.18822174,-0.76604444,27271.86864994,2.44346095,0
7024,4,0.88912950,0.42343246,0.17364818,27275.75187202,1.39626340,4
7025,2,-0.24123399,-0.59580372,0.76604444,27279.63509409,0.69813170,2
7026,5,-0.34407836,0.92274395,-0.17364818,27283.51831617,1.74532925,5
7027,6,0.77123603,-0.39394795,-0.50000000,27287.40153825,2.09439510,6
7028,2,-0.61960641,-0.17106667,0.76604444,27291.28476033,0.69813170,2
7029,6,0.45986541,0.73384181,-0.50000000,27295.16798240,2.09439510,6
7030,9,0.00000000,-0.00000000,-1.00000000,27299.05120448,3.14159265,2
7031,0,-0.00000000,0.00000000,1.00000000,27302.93442656,0.00000000,0
7032,1,0.34050045,0.03220596,0.93969262,27306.81764863,0.34906585,1
7033,0,-0.00000000,-0.00000000,1.00000000,27310.70087071,0.00000000,0
7034,4,-0.00666331,0.98478521,0.17364818,27314.58409279,1.39626340,4
7035,9,0.00000000,-0.00000000,-1.00000000,27318.46731487,3.14159265,2
7036,0,-0.00000000,0.00000000,1.00000000,27322.35053694,0.00000000,0
7037,3,0.68369746,0.53156164,0.50000000,27326.23375902,1.04719755,3
7038,7,-0.10767675,-0.63370469,-0.76604444,27330.11698110,2.44346095,0
7039,7,-0.34866388,0.54000871,-0.76604444,27334.00020318,2.44346095,0
7040,8,0.33088721,-0.08655307,-0.93969262,27337.88342525,2.79252680,1
7041,1,-0.30245169,-0.15968956,0.93969262,27341.76664733,0.34906585,1
7042,9,0.00000000,0.00000000,-1.00000000,27345.64986941,3.14159265,2
7043,8,0.13263606,-0.31525459,-0.93969262,27349.53309149,2.79252680,1
7044,6,-0.78685451,0.36174574,-0.50000000,27353.41631356,2.09439510,6
7045,8,0.32564329,0.10456684,-0.93969262,27357.29953564,2.79252680,1
7046,3,-0.42915196,-0.75221579,0.50000000,27361.18275772,1.04719755,3
7047,5,-0.21796041,0.96038512,-0.17364818,27365.06597980,1.74532925,5
7048,9,0.00000000,-0.00000000,-1.00000000,27368.94920187,3.14159265,2
7049,3,-0.85807175,-0.11710200,0.50000000,27372.83242395,1.04719755,3
7050,8,0.21863930,0.26301072,-0.93969262,27376.71564603,2.79252680,1
7051,1,0.01644337,-0.34162464,0.93969262,27380.59886811,0.34906585,1
7052,4,-0.69937088,0.69334456,0.17364818,27384.48209018,1.39626340,4
7053,6,0.86535187,-0.03414869,-0.50000000,27388.36531226,2.09439510,6
7054,5,-0.75183278,-0.63607687,-0.17364818,27392.24853434,1.74532925,5
7055,7,0.08140150,0.63761250,-0.76604444,27396.13175642,2.44346095,0
7056,4,0.56791183,-0.80456352,0.17364818,27400.01497849,1.39626340,4
7057,1,-0.33418083,0.07280761,0.93969262,27403.89820057,0.34906585,1
7058,2,0.55553760,0.32334793,0.76604444,27407.78142265,0.69813170,2
7059,6,-0.25762698,-0.82681820,-0.50000000,27411.66464473,2.09439510,6
7060,8,-0.14554843,0.30950514,-0.93969262,27415.54786680,2.79252680,1
7061,0,0.00000000,-0.00000000,1.00000000,27419.43108888,0.00000000,0
7062,4,-0.92441148,-0.33957286,0.17364818,27423.31431096,1.39626340,4
7063,9,0.00000000,0.00000000,-1.00000000,27427.19753304,3.14159265,2
7064,2,0.16804202,-0.62043355,0.76604444,27431.08075511,0.69813170,2
7065,5,-0.83193315,0.52700432,-0.17364818,27434.96397719,1.74532925,5
7066,6,0.85250060,0.15245566,-0.50000000,27438.84719927,2.09439510,6
7067,4,-0.59771880,-0.78267397,0.17364818,27442.73042135,1.39626340,4
7068,8,-0.03054452,0.34065351,-0.93969262,27446.61364342,2.79252680,1
7069,7,0.47479043,-0.43330123,-0.76604444,27450.49686550,2.44346095,0
7070,9,-0.00000000,-0.00000000,-1.00000000,27454.38008758,3.14159265,2
7071,8,0.25175841,0.23150698,-0.93969262,27458.26330966,2.79252680,1
7072,5,-0.08424532,-0.98119776,-0.17364818,27462.14653173,1.74532925,5
7073,5,-0.60066968,0.78041159,-0.17364818,27466.02975381,1.74532925,5
7074,6,0.85307015,-0.14923579,-0.50000000,27469.91297589,2.09439510,6
